location,date,variant,num_sequences,perc_sequences,num_sequences_total
Nigeria,2021-11-01,Delta,34,100.0,34
Nigeria,2021-11-01,Epsilon,0,0.0,34
Nigeria,2021-11-01,Eta,0,0.0,34
Nigeria,2021-11-01,Gamma,0,0.0,34
Nigeria,2021-11-01,Iota,0,0.0,34
Nigeria,2021-11-01,Kappa,0,0.0,34
Nigeria,2021-11-01,Lambda,0,0.0,34
Nigeria,2021-11-01,Mu,0,0.0,34
Nigeria,2021-11-01,Omicron,0,0.0,34
Nigeria,2021-11-01,S:677H.Robin1,0,0.0,34
Nigeria,2021-11-01,S:677P.Pelican,0,0.0,34
Nigeria,2021-11-01,others,0,0.0,34
Nigeria,2021-11-01,non_who,0,0.0,34
Nigeria,2021-11-15,Alpha,0,0.0,22
Nigeria,2021-11-15,B.1.1.277,0,0.0,22
Nigeria,2021-11-15,B.1.1.302,0,0.0,22
Nigeria,2021-11-15,B.1.1.519,0,0.0,22
Nigeria,2021-11-15,B.1.160,0,0.0,22
Nigeria,2021-11-15,B.1.177,0,0.0,22
Nigeria,2021-11-15,B.1.221,0,0.0,22
Nigeria,2021-11-15,B.1.258,0,0.0,22
Nigeria,2021-11-15,B.1.367,0,0.0,22
Nigeria,2021-11-15,B.1.620,0,0.0,22
Nigeria,2021-11-15,Beta,0,0.0,22
Nigeria,2021-11-15,Delta,21,95.45,22
Nigeria,2021-11-15,Epsilon,0,0.0,22
Nigeria,2021-11-15,Eta,0,0.0,22
Nigeria,2021-11-15,Gamma,0,0.0,22
Nigeria,2021-11-15,Iota,0,0.0,22
Nigeria,2021-11-15,Kappa,0,0.0,22
Nigeria,2021-11-15,Lambda,0,0.0,22
Nigeria,2021-11-15,Mu,0,0.0,22
Nigeria,2021-11-15,Omicron,1,4.55,22
Nigeria,2021-11-15,S:677H.Robin1,0,0.0,22
Nigeria,2021-11-15,S:677P.Pelican,0,0.0,22
Nigeria,2021-11-15,others,0,0.0,22
Nigeria,2021-11-15,non_who,0,0.0,22
Nigeria,2021-11-29,Alpha,0,0.0,56
Nigeria,2021-11-29,B.1.1.277,0,0.0,56
Nigeria,2021-11-29,B.1.1.302,0,0.0,56
Nigeria,2021-11-29,B.1.1.519,0,0.0,56
Nigeria,2021-11-29,B.1.160,0,0.0,56
Nigeria,2021-11-29,B.1.177,0,0.0,56
Nigeria,2021-11-29,B.1.221,0,0.0,56
Nigeria,2021-11-29,B.1.258,0,0.0,56
Nigeria,2021-11-29,B.1.367,0,0.0,56
Nigeria,2021-11-29,B.1.620,0,0.0,56
Nigeria,2021-11-29,Beta,0,0.0,56
Nigeria,2021-11-29,Delta,46,82.14,56
Nigeria,2021-11-29,Epsilon,0,0.0,56
Nigeria,2021-11-29,Eta,0,0.0,56
Nigeria,2021-11-29,Gamma,0,0.0,56
Nigeria,2021-11-29,Iota,0,0.0,56
Nigeria,2021-11-29,Kappa,0,0.0,56
Nigeria,2021-11-29,Lambda,0,0.0,56
Nigeria,2021-11-29,Mu,0,0.0,56
Nigeria,2021-11-29,Omicron,10,17.86,56
Nigeria,2021-11-29,S:677H.Robin1,0,0.0,56
Nigeria,2021-11-29,S:677P.Pelican,0,0.0,56
Nigeria,2021-11-29,others,0,0.0,56
Nigeria,2021-11-29,non_who,0,0.0,56
Nigeria,2021-12-13,Alpha,0,0.0,73
Nigeria,2021-12-13,B.1.1.277,0,0.0,73
Nigeria,2021-12-13,B.1.1.302,0,0.0,73
Nigeria,2021-12-13,B.1.1.519,0,0.0,73
Nigeria,2021-12-13,B.1.160,0,0.0,73
Nigeria,2021-12-13,B.1.177,0,0.0,73
Nigeria,2021-12-13,B.1.221,0,0.0,73
Nigeria,2021-12-13,B.1.258,0,0.0,73
Nigeria,2021-12-13,B.1.367,0,0.0,73
Nigeria,2021-12-13,B.1.620,0,0.0,73
Nigeria,2021-12-13,Beta,0,0.0,73
Nigeria,2021-12-13,Delta,10,13.7,73
Nigeria,2021-12-13,Epsilon,0,0.0,73
Nigeria,2021-12-13,Eta,0,0.0,73
Nigeria,2021-12-13,Gamma,0,0.0,73
Nigeria,2021-12-13,Iota,0,0.0,73
Nigeria,2021-12-13,Kappa,0,0.0,73
Nigeria,2021-12-13,Lambda,0,0.0,73
Nigeria,2021-12-13,Mu,0,0.0,73
Nigeria,2021-12-13,Omicron,62,84.93,73
Nigeria,2021-12-13,S:677H.Robin1,0,0.0,73
Nigeria,2021-12-13,S:677P.Pelican,0,0.0,73
Nigeria,2021-12-13,others,1,1.37,73
Nigeria,2021-12-13,non_who,1,1.37,73
Nigeria,2021-12-27,Alpha,0,0.0,10
Nigeria,2021-12-27,B.1.1.277,0,0.0,10
Nigeria,2021-12-27,B.1.1.302,0,0.0,10
Nigeria,2021-12-27,B.1.1.519,0,0.0,10
Nigeria,2021-12-27,B.1.160,0,0.0,10
Nigeria,2021-12-27,B.1.177,0,0.0,10
Nigeria,2021-12-27,B.1.221,0,0.0,10
Nigeria,2021-12-27,B.1.258,0,0.0,10
Nigeria,2021-12-27,B.1.367,0,0.0,10
Nigeria,2021-12-27,B.1.620,0,0.0,10
Nigeria,2021-12-27,Beta,0,0.0,10
Nigeria,2021-12-27,Delta,0,0.0,10
Nigeria,2021-12-27,Epsilon,0,0.0,10
Nigeria,2021-12-27,Eta,0,0.0,10
Nigeria,2021-12-27,Gamma,0,0.0,10
Nigeria,2021-12-27,Iota,0,0.0,10
Nigeria,2021-12-27,Kappa,0,0.0,10
Nigeria,2021-12-27,Lambda,0,0.0,10
Nigeria,2021-12-27,Mu,0,0.0,10
Nigeria,2021-12-27,Omicron,10,100.0,10
Nigeria,2021-12-27,S:677H.Robin1,0,0.0,10
Nigeria,2021-12-27,S:677P.Pelican,0,0.0,10
Nigeria,2021-12-27,others,0,0.0,10
Nigeria,2021-12-27,non_who,0,0.0,10
North Macedonia,2020-05-25,Alpha,0,0.0,1
North Macedonia,2020-05-25,B.1.1.277,0,0.0,1
North Macedonia,2020-05-25,B.1.1.302,0,0.0,1
North Macedonia,2020-05-25,B.1.1.519,0,0.0,1
North Macedonia,2020-05-25,B.1.160,0,0.0,1
North Macedonia,2020-05-25,B.1.177,0,0.0,1
North Macedonia,2020-05-25,B.1.221,0,0.0,1
North Macedonia,2020-05-25,B.1.258,0,0.0,1
North Macedonia,2020-05-25,B.1.367,0,0.0,1
North Macedonia,2020-05-25,B.1.620,0,0.0,1
North Macedonia,2020-05-25,Beta,0,0.0,1
North Macedonia,2020-05-25,Delta,0,0.0,1
North Macedonia,2020-05-25,Epsilon,0,0.0,1
North Macedonia,2020-05-25,Eta,0,0.0,1
North Macedonia,2020-05-25,Gamma,0,0.0,1
North Macedonia,2020-05-25,Iota,0,0.0,1
North Macedonia,2020-05-25,Kappa,0,0.0,1
North Macedonia,2020-05-25,Lambda,0,0.0,1
North Macedonia,2020-05-25,Mu,0,0.0,1
North Macedonia,2020-05-25,Omicron,0,0.0,1
North Macedonia,2020-05-25,S:677H.Robin1,0,0.0,1
North Macedonia,2020-05-25,S:677P.Pelican,0,0.0,1
North Macedonia,2020-05-25,others,1,100.0,1
North Macedonia,2020-05-25,non_who,1,100.0,1
North Macedonia,2020-06-08,Alpha,0,0.0,17
North Macedonia,2020-06-08,B.1.1.277,0,0.0,17
North Macedonia,2020-06-08,B.1.1.302,0,0.0,17
North Macedonia,2020-06-08,B.1.1.519,0,0.0,17
North Macedonia,2020-06-08,B.1.160,0,0.0,17
North Macedonia,2020-06-08,B.1.177,0,0.0,17
North Macedonia,2020-06-08,B.1.221,0,0.0,17
North Macedonia,2020-06-08,B.1.258,0,0.0,17
North Macedonia,2020-06-08,B.1.367,0,0.0,17
North Macedonia,2020-06-08,B.1.620,0,0.0,17
North Macedonia,2020-06-08,Beta,0,0.0,17
North Macedonia,2020-06-08,Delta,0,0.0,17
North Macedonia,2020-06-08,Epsilon,0,0.0,17
North Macedonia,2020-06-08,Eta,0,0.0,17
North Macedonia,2020-06-08,Gamma,0,0.0,17
North Macedonia,2020-06-08,Iota,0,0.0,17
North Macedonia,2020-06-08,Kappa,0,0.0,17
North Macedonia,2020-06-08,Lambda,0,0.0,17
North Macedonia,2020-06-08,Mu,0,0.0,17
North Macedonia,2020-06-08,Omicron,0,0.0,17
North Macedonia,2020-06-08,S:677H.Robin1,0,0.0,17
North Macedonia,2020-06-08,S:677P.Pelican,0,0.0,17
North Macedonia,2020-06-08,others,17,100.0,17
North Macedonia,2020-06-08,non_who,17,100.0,17
North Macedonia,2020-06-22,Alpha,0,0.0,18
North Macedonia,2020-06-22,B.1.1.277,0,0.0,18
North Macedonia,2020-06-22,B.1.1.302,0,0.0,18
North Macedonia,2020-06-22,B.1.1.519,0,0.0,18
North Macedonia,2020-06-22,B.1.160,0,0.0,18
North Macedonia,2020-06-22,B.1.177,0,0.0,18
North Macedonia,2020-06-22,B.1.221,0,0.0,18
North Macedonia,2020-06-22,B.1.258,0,0.0,18
North Macedonia,2020-06-22,B.1.367,0,0.0,18
North Macedonia,2020-06-22,B.1.620,0,0.0,18
North Macedonia,2020-06-22,Beta,0,0.0,18
North Macedonia,2020-06-22,Delta,0,0.0,18
North Macedonia,2020-06-22,Epsilon,0,0.0,18
North Macedonia,2020-06-22,Eta,0,0.0,18
North Macedonia,2020-06-22,Gamma,0,0.0,18
North Macedonia,2020-06-22,Iota,0,0.0,18
North Macedonia,2020-06-22,Kappa,0,0.0,18
North Macedonia,2020-06-22,Lambda,0,0.0,18
North Macedonia,2020-06-22,Mu,0,0.0,18
North Macedonia,2020-06-22,Omicron,0,0.0,18
North Macedonia,2020-06-22,S:677H.Robin1,0,0.0,18
North Macedonia,2020-06-22,S:677P.Pelican,0,0.0,18
North Macedonia,2020-06-22,others,18,100.0,18
North Macedonia,2020-06-22,non_who,18,100.0,18
North Macedonia,2020-07-06,Alpha,0,0.0,20
North Macedonia,2020-07-06,B.1.1.277,0,0.0,20
North Macedonia,2020-07-06,B.1.1.302,0,0.0,20
North Macedonia,2020-07-06,B.1.1.519,0,0.0,20
North Macedonia,2020-07-06,B.1.160,0,0.0,20
North Macedonia,2020-07-06,B.1.177,0,0.0,20
North Macedonia,2020-07-06,B.1.221,0,0.0,20
North Macedonia,2020-07-06,B.1.258,0,0.0,20
North Macedonia,2020-07-06,B.1.367,0,0.0,20
North Macedonia,2020-07-06,B.1.620,0,0.0,20
North Macedonia,2020-07-06,Beta,0,0.0,20
North Macedonia,2020-07-06,Delta,0,0.0,20
North Macedonia,2020-07-06,Epsilon,0,0.0,20
North Macedonia,2020-07-06,Eta,0,0.0,20
North Macedonia,2020-07-06,Gamma,0,0.0,20
North Macedonia,2020-07-06,Iota,0,0.0,20
North Macedonia,2020-07-06,Kappa,0,0.0,20
North Macedonia,2020-07-06,Lambda,0,0.0,20
North Macedonia,2020-07-06,Mu,0,0.0,20
North Macedonia,2020-07-06,Omicron,0,0.0,20
North Macedonia,2020-07-06,S:677H.Robin1,0,0.0,20
North Macedonia,2020-07-06,S:677P.Pelican,0,0.0,20
North Macedonia,2020-07-06,others,20,100.0,20
North Macedonia,2020-07-06,non_who,20,100.0,20
North Macedonia,2020-07-20,Alpha,0,0.0,5
North Macedonia,2020-07-20,B.1.1.277,0,0.0,5
North Macedonia,2020-07-20,B.1.1.302,0,0.0,5
North Macedonia,2020-07-20,B.1.1.519,0,0.0,5
North Macedonia,2020-07-20,B.1.160,0,0.0,5
North Macedonia,2020-07-20,B.1.177,0,0.0,5
North Macedonia,2020-07-20,B.1.221,0,0.0,5
North Macedonia,2020-07-20,B.1.258,0,0.0,5
North Macedonia,2020-07-20,B.1.367,0,0.0,5
North Macedonia,2020-07-20,B.1.620,0,0.0,5
North Macedonia,2020-07-20,Beta,0,0.0,5
North Macedonia,2020-07-20,Delta,0,0.0,5
North Macedonia,2020-07-20,Epsilon,0,0.0,5
North Macedonia,2020-07-20,Eta,0,0.0,5
North Macedonia,2020-07-20,Gamma,0,0.0,5
North Macedonia,2020-07-20,Iota,0,0.0,5
North Macedonia,2020-07-20,Kappa,0,0.0,5
North Macedonia,2020-07-20,Lambda,0,0.0,5
North Macedonia,2020-07-20,Mu,0,0.0,5
North Macedonia,2020-07-20,Omicron,0,0.0,5
North Macedonia,2020-07-20,S:677H.Robin1,0,0.0,5
North Macedonia,2020-07-20,S:677P.Pelican,0,0.0,5
North Macedonia,2020-07-20,others,5,100.0,5
North Macedonia,2020-07-20,non_who,5,100.0,5
North Macedonia,2020-08-03,Alpha,0,0.0,6
North Macedonia,2020-08-03,B.1.1.277,0,0.0,6
North Macedonia,2020-08-03,B.1.1.302,0,0.0,6
North Macedonia,2020-08-03,B.1.1.519,0,0.0,6
North Macedonia,2020-08-03,B.1.160,0,0.0,6
North Macedonia,2020-08-03,B.1.177,0,0.0,6
North Macedonia,2020-08-03,B.1.221,0,0.0,6
North Macedonia,2020-08-03,B.1.258,0,0.0,6
North Macedonia,2020-08-03,B.1.367,0,0.0,6
North Macedonia,2020-08-03,B.1.620,0,0.0,6
North Macedonia,2020-08-03,Beta,0,0.0,6
North Macedonia,2020-08-03,Delta,0,0.0,6
North Macedonia,2020-08-03,Epsilon,0,0.0,6
North Macedonia,2020-08-03,Eta,0,0.0,6
North Macedonia,2020-08-03,Gamma,0,0.0,6
North Macedonia,2020-08-03,Iota,0,0.0,6
North Macedonia,2020-08-03,Kappa,0,0.0,6
North Macedonia,2020-08-03,Lambda,0,0.0,6
North Macedonia,2020-08-03,Mu,0,0.0,6
North Macedonia,2020-08-03,Omicron,0,0.0,6
North Macedonia,2020-08-03,S:677H.Robin1,0,0.0,6
North Macedonia,2020-08-03,S:677P.Pelican,0,0.0,6
North Macedonia,2020-08-03,others,6,100.0,6
North Macedonia,2020-08-03,non_who,6,100.0,6
North Macedonia,2020-08-17,Alpha,0,0.0,8
North Macedonia,2020-08-17,B.1.1.277,0,0.0,8
North Macedonia,2020-08-17,B.1.1.302,0,0.0,8
North Macedonia,2020-08-17,B.1.1.519,0,0.0,8
North Macedonia,2020-08-17,B.1.160,0,0.0,8
North Macedonia,2020-08-17,B.1.177,0,0.0,8
North Macedonia,2020-08-17,B.1.221,0,0.0,8
North Macedonia,2020-08-17,B.1.258,0,0.0,8
North Macedonia,2020-08-17,B.1.367,0,0.0,8
North Macedonia,2020-08-17,B.1.620,0,0.0,8
North Macedonia,2020-08-17,Beta,0,0.0,8
North Macedonia,2020-08-17,Delta,0,0.0,8
North Macedonia,2020-08-17,Epsilon,0,0.0,8
North Macedonia,2020-08-17,Eta,0,0.0,8
North Macedonia,2020-08-17,Gamma,0,0.0,8
North Macedonia,2020-08-17,Iota,0,0.0,8
North Macedonia,2020-08-17,Kappa,0,0.0,8
North Macedonia,2020-08-17,Lambda,0,0.0,8
North Macedonia,2020-08-17,Mu,0,0.0,8
North Macedonia,2020-08-17,Omicron,0,0.0,8
North Macedonia,2020-08-17,S:677H.Robin1,0,0.0,8
North Macedonia,2020-08-17,S:677P.Pelican,0,0.0,8
North Macedonia,2020-08-17,others,8,100.0,8
North Macedonia,2020-08-17,non_who,8,100.0,8
North Macedonia,2020-08-31,Alpha,0,0.0,2
North Macedonia,2020-08-31,B.1.1.277,0,0.0,2
North Macedonia,2020-08-31,B.1.1.302,0,0.0,2
North Macedonia,2020-08-31,B.1.1.519,0,0.0,2
North Macedonia,2020-08-31,B.1.160,0,0.0,2
North Macedonia,2020-08-31,B.1.177,0,0.0,2
North Macedonia,2020-08-31,B.1.221,0,0.0,2
North Macedonia,2020-08-31,B.1.258,0,0.0,2
North Macedonia,2020-08-31,B.1.367,0,0.0,2
North Macedonia,2020-08-31,B.1.620,0,0.0,2
North Macedonia,2020-08-31,Beta,0,0.0,2
North Macedonia,2020-08-31,Delta,0,0.0,2
North Macedonia,2020-08-31,Epsilon,0,0.0,2
North Macedonia,2020-08-31,Eta,0,0.0,2
North Macedonia,2020-08-31,Gamma,0,0.0,2
North Macedonia,2020-08-31,Iota,0,0.0,2
North Macedonia,2020-08-31,Kappa,0,0.0,2
North Macedonia,2020-08-31,Lambda,0,0.0,2
North Macedonia,2020-08-31,Mu,0,0.0,2
North Macedonia,2020-08-31,Omicron,0,0.0,2
North Macedonia,2020-08-31,S:677H.Robin1,0,0.0,2
North Macedonia,2020-08-31,S:677P.Pelican,0,0.0,2
North Macedonia,2020-08-31,others,2,100.0,2
North Macedonia,2020-08-31,non_who,2,100.0,2
North Macedonia,2020-09-14,Alpha,0,0.0,9
North Macedonia,2020-09-14,B.1.1.277,0,0.0,9
North Macedonia,2020-09-14,B.1.1.302,0,0.0,9
North Macedonia,2020-09-14,B.1.1.519,0,0.0,9
North Macedonia,2020-09-14,B.1.160,0,0.0,9
North Macedonia,2020-09-14,B.1.177,0,0.0,9
North Macedonia,2020-09-14,B.1.221,0,0.0,9
North Macedonia,2020-09-14,B.1.258,0,0.0,9
North Macedonia,2020-09-14,B.1.367,0,0.0,9
North Macedonia,2020-09-14,B.1.620,0,0.0,9
North Macedonia,2020-09-14,Beta,0,0.0,9
North Macedonia,2020-09-14,Delta,0,0.0,9
North Macedonia,2020-09-14,Epsilon,0,0.0,9
North Macedonia,2020-09-14,Eta,0,0.0,9
North Macedonia,2020-09-14,Gamma,0,0.0,9
North Macedonia,2020-09-14,Iota,0,0.0,9
North Macedonia,2020-09-14,Kappa,0,0.0,9
North Macedonia,2020-09-14,Lambda,0,0.0,9
North Macedonia,2020-09-14,Mu,0,0.0,9
North Macedonia,2020-09-14,Omicron,0,0.0,9
North Macedonia,2020-09-14,S:677H.Robin1,0,0.0,9
North Macedonia,2020-09-14,S:677P.Pelican,0,0.0,9
North Macedonia,2020-09-14,others,9,100.0,9
North Macedonia,2020-09-14,non_who,9,100.0,9
North Macedonia,2020-10-12,Alpha,0,0.0,7
North Macedonia,2020-10-12,B.1.1.277,0,0.0,7
North Macedonia,2020-10-12,B.1.1.302,0,0.0,7
North Macedonia,2020-10-12,B.1.1.519,0,0.0,7
North Macedonia,2020-10-12,B.1.160,0,0.0,7
North Macedonia,2020-10-12,B.1.177,0,0.0,7
North Macedonia,2020-10-12,B.1.221,0,0.0,7
North Macedonia,2020-10-12,B.1.258,0,0.0,7
North Macedonia,2020-10-12,B.1.367,0,0.0,7
North Macedonia,2020-10-12,B.1.620,0,0.0,7
North Macedonia,2020-10-12,Beta,0,0.0,7
North Macedonia,2020-10-12,Delta,0,0.0,7
North Macedonia,2020-10-12,Epsilon,0,0.0,7
North Macedonia,2020-10-12,Eta,0,0.0,7
North Macedonia,2020-10-12,Gamma,0,0.0,7
North Macedonia,2020-10-12,Iota,0,0.0,7
North Macedonia,2020-10-12,Kappa,0,0.0,7
North Macedonia,2020-10-12,Lambda,0,0.0,7
North Macedonia,2020-10-12,Mu,0,0.0,7
North Macedonia,2020-10-12,Omicron,0,0.0,7
North Macedonia,2020-10-12,S:677H.Robin1,0,0.0,7
North Macedonia,2020-10-12,S:677P.Pelican,0,0.0,7
North Macedonia,2020-10-12,others,7,100.0,7
North Macedonia,2020-10-12,non_who,7,100.0,7
North Macedonia,2020-10-26,Alpha,0,0.0,13
North Macedonia,2020-10-26,B.1.1.277,0,0.0,13
North Macedonia,2020-10-26,B.1.1.302,0,0.0,13
North Macedonia,2020-10-26,B.1.1.519,0,0.0,13
North Macedonia,2020-10-26,B.1.160,0,0.0,13
North Macedonia,2020-10-26,B.1.177,0,0.0,13
North Macedonia,2020-10-26,B.1.221,0,0.0,13
North Macedonia,2020-10-26,B.1.258,0,0.0,13
North Macedonia,2020-10-26,B.1.367,0,0.0,13
North Macedonia,2020-10-26,B.1.620,0,0.0,13
North Macedonia,2020-10-26,Beta,0,0.0,13
North Macedonia,2020-10-26,Delta,0,0.0,13
North Macedonia,2020-10-26,Epsilon,0,0.0,13
North Macedonia,2020-10-26,Eta,0,0.0,13
North Macedonia,2020-10-26,Gamma,0,0.0,13
North Macedonia,2020-10-26,Iota,0,0.0,13
North Macedonia,2020-10-26,Kappa,0,0.0,13
North Macedonia,2020-10-26,Lambda,0,0.0,13
North Macedonia,2020-10-26,Mu,0,0.0,13
North Macedonia,2020-10-26,Omicron,0,0.0,13
North Macedonia,2020-10-26,S:677H.Robin1,0,0.0,13
North Macedonia,2020-10-26,S:677P.Pelican,0,0.0,13
North Macedonia,2020-10-26,others,13,100.0,13
North Macedonia,2020-10-26,non_who,13,100.0,13
North Macedonia,2020-11-09,Alpha,0,0.0,20
North Macedonia,2020-11-09,B.1.1.277,0,0.0,20
North Macedonia,2020-11-09,B.1.1.302,0,0.0,20
North Macedonia,2020-11-09,B.1.1.519,0,0.0,20
North Macedonia,2020-11-09,B.1.160,0,0.0,20
North Macedonia,2020-11-09,B.1.177,0,0.0,20
North Macedonia,2020-11-09,B.1.221,0,0.0,20
North Macedonia,2020-11-09,B.1.258,0,0.0,20
North Macedonia,2020-11-09,B.1.367,0,0.0,20
North Macedonia,2020-11-09,B.1.620,0,0.0,20
North Macedonia,2020-11-09,Beta,0,0.0,20
North Macedonia,2020-11-09,Delta,0,0.0,20
North Macedonia,2020-11-09,Epsilon,0,0.0,20
North Macedonia,2020-11-09,Eta,0,0.0,20
North Macedonia,2020-11-09,Gamma,0,0.0,20
North Macedonia,2020-11-09,Iota,0,0.0,20
North Macedonia,2020-11-09,Kappa,0,0.0,20
North Macedonia,2020-11-09,Lambda,0,0.0,20
North Macedonia,2020-11-09,Mu,0,0.0,20
North Macedonia,2020-11-09,Omicron,0,0.0,20
North Macedonia,2020-11-09,S:677H.Robin1,0,0.0,20
North Macedonia,2020-11-09,S:677P.Pelican,0,0.0,20
North Macedonia,2020-11-09,others,20,100.0,20
North Macedonia,2020-11-09,non_who,20,100.0,20
North Macedonia,2020-11-23,Alpha,0,0.0,8
North Macedonia,2020-11-23,B.1.1.277,0,0.0,8
North Macedonia,2020-11-23,B.1.1.302,0,0.0,8
North Macedonia,2020-11-23,B.1.1.519,0,0.0,8
North Macedonia,2020-11-23,B.1.160,0,0.0,8
North Macedonia,2020-11-23,B.1.177,0,0.0,8
North Macedonia,2020-11-23,B.1.221,0,0.0,8
North Macedonia,2020-11-23,B.1.258,1,12.5,8
North Macedonia,2020-11-23,B.1.367,0,0.0,8
North Macedonia,2020-11-23,B.1.620,0,0.0,8
North Macedonia,2020-11-23,Beta,0,0.0,8
North Macedonia,2020-11-23,Delta,0,0.0,8
North Macedonia,2020-11-23,Epsilon,0,0.0,8
North Macedonia,2020-11-23,Eta,0,0.0,8
North Macedonia,2020-11-23,Gamma,0,0.0,8
North Macedonia,2020-11-23,Iota,0,0.0,8
North Macedonia,2020-11-23,Kappa,0,0.0,8
North Macedonia,2020-11-23,Lambda,0,0.0,8
North Macedonia,2020-11-23,Mu,0,0.0,8
North Macedonia,2020-11-23,Omicron,0,0.0,8
North Macedonia,2020-11-23,S:677H.Robin1,0,0.0,8
North Macedonia,2020-11-23,S:677P.Pelican,0,0.0,8
North Macedonia,2020-11-23,others,7,87.5,8
North Macedonia,2020-11-23,non_who,8,100.0,8
North Macedonia,2020-12-07,Alpha,0,0.0,4
North Macedonia,2020-12-07,B.1.1.277,0,0.0,4
North Macedonia,2020-12-07,B.1.1.302,0,0.0,4
North Macedonia,2020-12-07,B.1.1.519,0,0.0,4
North Macedonia,2020-12-07,B.1.160,0,0.0,4
North Macedonia,2020-12-07,B.1.177,0,0.0,4
North Macedonia,2020-12-07,B.1.221,0,0.0,4
North Macedonia,2020-12-07,B.1.258,0,0.0,4
North Macedonia,2020-12-07,B.1.367,0,0.0,4
North Macedonia,2020-12-07,B.1.620,0,0.0,4
North Macedonia,2020-12-07,Beta,0,0.0,4
North Macedonia,2020-12-07,Delta,0,0.0,4
North Macedonia,2020-12-07,Epsilon,0,0.0,4
North Macedonia,2020-12-07,Eta,0,0.0,4
North Macedonia,2020-12-07,Gamma,0,0.0,4
North Macedonia,2020-12-07,Iota,0,0.0,4
North Macedonia,2020-12-07,Kappa,0,0.0,4
North Macedonia,2020-12-07,Lambda,0,0.0,4
North Macedonia,2020-12-07,Mu,0,0.0,4
North Macedonia,2020-12-07,Omicron,0,0.0,4
North Macedonia,2020-12-07,S:677H.Robin1,0,0.0,4
North Macedonia,2020-12-07,S:677P.Pelican,0,0.0,4
North Macedonia,2020-12-07,others,4,100.0,4
North Macedonia,2020-12-07,non_who,4,100.0,4
North Macedonia,2020-12-21,Alpha,0,0.0,16
North Macedonia,2020-12-21,B.1.1.277,0,0.0,16
North Macedonia,2020-12-21,B.1.1.302,0,0.0,16
North Macedonia,2020-12-21,B.1.1.519,0,0.0,16
North Macedonia,2020-12-21,B.1.160,0,0.0,16
North Macedonia,2020-12-21,B.1.177,1,6.25,16
North Macedonia,2020-12-21,B.1.221,0,0.0,16
North Macedonia,2020-12-21,B.1.258,0,0.0,16
North Macedonia,2020-12-21,B.1.367,0,0.0,16
North Macedonia,2020-12-21,B.1.620,0,0.0,16
North Macedonia,2020-12-21,Beta,0,0.0,16
North Macedonia,2020-12-21,Delta,0,0.0,16
North Macedonia,2020-12-21,Epsilon,0,0.0,16
North Macedonia,2020-12-21,Eta,0,0.0,16
North Macedonia,2020-12-21,Gamma,0,0.0,16
North Macedonia,2020-12-21,Iota,0,0.0,16
North Macedonia,2020-12-21,Kappa,0,0.0,16
North Macedonia,2020-12-21,Lambda,0,0.0,16
North Macedonia,2020-12-21,Mu,0,0.0,16
North Macedonia,2020-12-21,Omicron,0,0.0,16
North Macedonia,2020-12-21,S:677H.Robin1,0,0.0,16
North Macedonia,2020-12-21,S:677P.Pelican,0,0.0,16
North Macedonia,2020-12-21,others,15,93.75,16
North Macedonia,2020-12-21,non_who,16,100.0,16
North Macedonia,2021-01-04,Alpha,0,0.0,27
North Macedonia,2021-01-04,B.1.1.277,0,0.0,27
North Macedonia,2021-01-04,B.1.1.302,0,0.0,27
North Macedonia,2021-01-04,B.1.1.519,0,0.0,27
North Macedonia,2021-01-04,B.1.160,1,3.7,27
North Macedonia,2021-01-04,B.1.177,0,0.0,27
North Macedonia,2021-01-04,B.1.221,0,0.0,27
North Macedonia,2021-01-04,B.1.258,2,7.41,27
North Macedonia,2021-01-04,B.1.367,0,0.0,27
North Macedonia,2021-01-04,B.1.620,0,0.0,27
North Macedonia,2021-01-04,Beta,0,0.0,27
North Macedonia,2021-01-04,Delta,0,0.0,27
North Macedonia,2021-01-04,Epsilon,0,0.0,27
North Macedonia,2021-01-04,Eta,0,0.0,27
North Macedonia,2021-01-04,Gamma,0,0.0,27
North Macedonia,2021-01-04,Iota,0,0.0,27
North Macedonia,2021-01-04,Kappa,0,0.0,27
North Macedonia,2021-01-04,Lambda,0,0.0,27
North Macedonia,2021-01-04,Mu,0,0.0,27
North Macedonia,2021-01-04,Omicron,0,0.0,27
North Macedonia,2021-01-04,S:677H.Robin1,0,0.0,27
North Macedonia,2021-01-04,S:677P.Pelican,0,0.0,27
North Macedonia,2021-01-04,others,24,88.89,27
North Macedonia,2021-01-04,non_who,27,100.0,27
North Macedonia,2021-01-11,Alpha,3,13.04,23
North Macedonia,2021-01-11,B.1.1.277,0,0.0,23
North Macedonia,2021-01-11,B.1.1.302,0,0.0,23
North Macedonia,2021-01-11,B.1.1.519,0,0.0,23
North Macedonia,2021-01-11,B.1.160,0,0.0,23
North Macedonia,2021-01-11,B.1.177,1,4.35,23
North Macedonia,2021-01-11,B.1.221,0,0.0,23
North Macedonia,2021-01-11,B.1.258,4,17.39,23
North Macedonia,2021-01-11,B.1.367,0,0.0,23
North Macedonia,2021-01-11,B.1.620,0,0.0,23
North Macedonia,2021-01-11,Beta,0,0.0,23
North Macedonia,2021-01-11,Delta,0,0.0,23
North Macedonia,2021-01-11,Epsilon,0,0.0,23
North Macedonia,2021-01-11,Eta,0,0.0,23
North Macedonia,2021-01-11,Gamma,0,0.0,23
